member_id,client_id,plan_tier
M021560,CL0015,Gold
M021561,CL0027,Bronze
M021562,CL0037,Gold
M021563,CL0003,Bronze
M021564,CL0016,Bronze
M021565,CL0050,Silver
M021566,CL0033,Bronze
M021567,CL0036,Bronze
M021568,CL0032,Silver
M021569,CL0050,Silver
M021570,CL0013,Bronze
M021571,CL0010,Silver
M021572,CL0042,Silver
M021573,CL0001,Silver
M021574,CL0033,Silver
M021575,CL0001,Bronze
M021576,CL0021,Silver
M021577,CL0033,Gold
M021578,CL0033,Gold
M021579,CL0033,Bronze
M021580,CL0014,Silver
M021581,CL0019,Bronze
M021582,CL0037,Silver
M021583,CL0002,Gold
M021584,CL0033,Bronze
M021585,CL0032,Gold
M021586,CL0020,Silver
M021587,CL0020,Silver
M021588,CL0041,Silver
M021589,CL0028,Silver
M021590,CL0011,Silver
M021591,CL0050,Bronze
M021592,CL0013,Bronze
M021593,CL0041,Gold
M021594,CL0001,Gold
M021595,CL0026,Silver
M021596,CL0032,Gold
M021597,CL0003,Bronze
M021598,CL0037,Gold
M021599,CL0016,Silver
M021600,CL0032,Gold
M021601,CL0041,Silver
M021602,CL0033,Gold
M021603,CL0032,Gold
M021604,CL0020,Gold
M021605,CL0008,Bronze
M021606,CL0046,Gold
M021607,CL0033,Silver
M021608,CL0033,Bronze
M021609,CL0032,Silver
M021610,CL0027,Silver
M021611,CL0010,Silver
M021612,CL0015,Gold
M021613,CL0031,Gold
M021614,CL0016,Silver
M021615,CL0008,Silver
M021616,CL0033,Silver
M021617,CL0032,Silver
M021618,CL0031,Gold
M021619,CL0040,Bronze
M021620,CL0033,Bronze
M021621,CL0001,Silver
M021622,CL0040,Silver
M021623,CL0032,Bronze
M021624,CL0032,Bronze
M021625,CL0043,Silver
M021626,CL0012,Silver
M021627,CL0033,Silver
M021628,CL0019,Gold
M021629,CL0005,Silver
M021630,CL0032,Silver
M021631,CL0019,Silver
M021632,CL0001,Gold
M021633,CL0032,Gold
M021634,CL0020,Silver
M021635,CL0031,Silver
M021636,CL0001,Gold
M021637,CL0031,Silver
M021638,CL0032,Silver
M021639,CL0032,Gold
M021640,CL0037,Silver
M021641,CL0050,Silver
M021642,CL0003,Bronze
M021643,CL0030,Gold
M021644,CL0043,Bronze
M021645,CL0033,Bronze
M021646,CL0050,Bronze
M021647,CL0037,Silver
M021648,CL0037,Gold
M021649,CL0011,Bronze
M021650,CL0019,Silver
M021651,CL0033,Silver
M021652,CL0032,Silver
M021653,CL0040,Silver
M021654,CL0050,Silver
M021655,CL0016,Gold
M021656,CL0031,Bronze
M021657,CL0043,Bronze
M021658,CL0043,Gold
M021659,CL0042,Bronze
M021660,CL0033,Gold
M021661,CL0050,Silver
M021662,CL0024,Silver
M021663,CL0013,Silver
M021664,CL0013,Bronze
M021665,CL0032,Gold
M021666,CL0042,Silver
M021667,CL0032,Bronze
M021668,CL0033,Gold
M021669,CL0024,Silver
M021670,CL0037,Silver
M021671,CL0013,Silver
M021672,CL0032,Gold
M021673,CL0015,Bronze
M021674,CL0032,Gold
M021675,CL0031,Silver
M021676,CL0033,Gold
M021677,CL0032,Gold
M021678,CL0050,Bronze
M021679,CL0045,Silver
M021680,CL0019,Silver
M021681,CL0013,Bronze
M021682,CL0010,Silver
M021683,CL0016,Silver
M021684,CL0016,Gold
M021685,CL0043,Bronze
M021686,CL0048,Bronze
M021687,CL0016,Silver
M021688,CL0040,Bronze
M021689,CL0043,Gold
M021690,CL0027,Bronze
M021691,CL0043,Silver
M021692,CL0050,Silver
M021693,CL0050,Gold
M021694,CL0038,Gold
M021695,CL0027,Gold
M021696,CL0016,Silver
M021697,CL0050,Silver
M021698,CL0019,Bronze
M021699,CL0032,Gold
M021700,CL0016,Gold
M021701,CL0032,Bronze
M021702,CL0012,Silver
M021703,CL0042,Silver
M021704,CL0032,Silver
M021705,CL0031,Silver
M021706,CL0025,Silver
M021707,CL0033,Gold
M021708,CL0040,Silver
M021709,CL0045,Bronze
M021710,CL0043,Bronze
M021711,CL0032,Bronze
M021712,CL0043,Silver
M021713,CL0032,Silver
M021714,CL0033,Bronze
M021715,CL0037,Silver
M021716,CL0031,Gold
M021717,CL0032,Gold
M021718,CL0037,Silver
M021719,CL0020,Bronze
M021720,CL0038,Gold
M021721,CL0024,Bronze
M021722,CL0033,Gold
M021723,CL0043,Silver
M021724,CL0002,Bronze
M021725,CL0016,Bronze
M021726,CL0033,Silver
M021727,CL0012,Bronze
M021728,CL0016,Silver
M021729,CL0038,Bronze
M021730,CL0003,Gold
M021731,CL0033,Gold
M021732,CL0003,Bronze
M021733,CL0013,Silver
M021734,CL0030,Silver
M021735,CL0050,Bronze
M021736,CL0033,Silver
M021737,CL0020,Silver
M021738,CL0031,Bronze
M021739,CL0033,Gold
M021740,CL0033,Bronze
M021741,CL0016,Silver
M021742,CL0016,Gold
M021743,CL0032,Bronze
M021744,CL0033,Bronze
M021745,CL0042,Silver
M021746,CL0033,Silver
M021747,CL0037,Gold
M021748,CL0032,Silver
M021749,CL0033,Gold
M021750,CL0033,Bronze
M021751,CL0016,Silver
M021752,CL0050,Gold
M021753,CL0020,Bronze
M021754,CL0033,Silver
M021755,CL0033,Silver
M021756,CL0043,Silver
M021757,CL0012,Bronze
M021758,CL0043,Silver
M021759,CL0013,Silver
M021760,CL0013,Silver
M021761,CL0043,Bronze
M021762,CL0016,Silver
M021763,CL0033,Silver
M021764,CL0032,Silver
M021765,CL0050,Gold
M021766,CL0040,Bronze
M021767,CL0020,Gold
M021768,CL0042,Gold
M021769,CL0016,Silver
M021770,CL0033,Silver
M021771,CL0038,Bronze
M021772,CL0037,Silver
M021773,CL0036,Gold
M021774,CL0043,Bronze
M021775,CL0033,Gold
M021776,CL0050,Silver
M021777,CL0013,Silver
M021778,CL0024,Silver
M021779,CL0040,Bronze
M021780,CL0020,Silver
M021781,CL0032,Silver
M021782,CL0040,Silver
M021783,CL0032,Silver
M021784,CL0015,Bronze
M021785,CL0015,Silver
M021786,CL0019,Silver
M021787,CL0020,Gold
M021788,CL0013,Silver
M021789,CL0043,Bronze
M021790,CL0019,Gold
M021791,CL0042,Gold
M021792,CL0050,Silver
M021793,CL0020,Silver
M021794,CL0050,Silver
M021795,CL0015,Gold
M021796,CL0033,Bronze
M021797,CL0050,Bronze
M021798,CL0042,Gold
M021799,CL0016,Bronze
M021800,CL0016,Silver
M021801,CL0016,Gold
M021802,CL0050,Bronze
M021803,CL0016,Gold
M021804,CL0032,Gold
M021805,CL0023,Silver
M021806,CL0025,Silver
M021807,CL0031,Bronze
M021808,CL0020,Silver
M021809,CL0033,Bronze
M021810,CL0031,Silver
M021811,CL0032,Silver
M021812,CL0032,Gold
M021813,CL0024,Bronze
M021814,CL0040,Bronze
M021815,CL0032,Bronze
M021816,CL0032,Gold
M021817,CL0016,Silver
M021818,CL0003,Bronze
M021819,CL0042,Gold
M021820,CL0043,Bronze
M021821,CL0016,Silver
M021822,CL0025,Silver
M021823,CL0024,Gold
M021824,CL0037,Silver
M021825,CL0015,Silver
M021826,CL0050,Bronze
M021827,CL0010,Silver
M021828,CL0050,Silver
M021829,CL0010,Bronze
M021830,CL0020,Gold
M021831,CL0016,Silver
M021832,CL0016,Silver
M021833,CL0050,Bronze
M021834,CL0032,Silver
M021835,CL0013,Silver
M021836,CL0050,Silver
M021837,CL0016,Silver
M021838,CL0010,Gold
M021839,CL0003,Silver
M021840,CL0032,Gold
M021841,CL0047,Silver
M021842,CL0001,Silver
M021843,CL0037,Silver
M021844,CL0016,Gold
M021845,CL0016,Silver
M021846,CL0037,Bronze
M021847,CL0038,Gold
M021848,CL0033,Silver
M021849,CL0016,Gold
M021850,CL0001,Gold
M021851,CL0037,Silver
M021852,CL0033,Bronze
M021853,CL0031,Bronze
M021854,CL0016,Bronze
M021855,CL0040,Gold
M021856,CL0010,Bronze
M021857,CL0033,Bronze
M021858,CL0037,Bronze
M021859,CL0016,Silver
M021860,CL0032,Silver
M021861,CL0032,Silver
M021862,CL0033,Gold
M021863,CL0045,Bronze
M021864,CL0033,Silver
M021865,CL0010,Silver
M021866,CL0020,Bronze
M021867,CL0033,Bronze
M021868,CL0020,Gold
M021869,CL0040,Bronze
M021870,CL0015,Gold
M021871,CL0013,Gold
M021872,CL0016,Silver
M021873,CL0043,Silver
M021874,CL0037,Bronze
M021875,CL0032,Bronze
M021876,CL0019,Silver
M021877,CL0047,Gold
M021878,CL0043,Bronze
M021879,CL0031,Silver
M021880,CL0038,Silver
M021881,CL0046,Bronze
M021882,CL0020,Bronze
M021883,CL0020,Bronze
M021884,CL0033,Gold
M021885,CL0031,Bronze
M021886,CL0040,Bronze
M021887,CL0032,Silver
M021888,CL0016,Bronze
M021889,CL0024,Bronze
M021890,CL0037,Gold
M021891,CL0010,Gold
M021892,CL0020,Bronze
M021893,CL0001,Bronze
M021894,CL0043,Gold
M021895,CL0013,Silver
M021896,CL0011,Silver
M021897,CL0040,Bronze
M021898,CL0012,Silver
M021899,CL0037,Bronze
M021900,CL0027,Silver
M021901,CL0043,Gold
M021902,CL0015,Silver
M021903,CL0011,Gold
M021904,CL0016,Silver
M021905,CL0050,Silver
M021906,CL0043,Gold
M021907,CL0019,Gold
M021908,CL0016,Silver
M021909,CL0014,Gold
M021910,CL0016,Gold
M021911,CL0016,Silver
M021912,CL0043,Silver
M021913,CL0001,Bronze
M021914,CL0043,Bronze
M021915,CL0008,Bronze
M021916,CL0043,Bronze
M021917,CL0031,Gold
M021918,CL0011,Silver
M021919,CL0041,Silver
M021920,CL0016,Gold
M021921,CL0043,Silver
M021922,CL0038,Gold
M021923,CL0050,Silver
M021924,CL0043,Bronze
M021925,CL0016,Gold
M021926,CL0031,Silver
M021927,CL0037,Silver
M021928,CL0020,Silver
M021929,CL0033,Silver
M021930,CL0016,Silver
M021931,CL0036,Gold
M021932,CL0020,Gold
M021933,CL0010,Bronze
M021934,CL0050,Silver
M021935,CL0043,Bronze
M021936,CL0020,Silver
M021937,CL0013,Bronze
M021938,CL0037,Silver
M021939,CL0016,Silver
M021940,CL0033,Gold
M021941,CL0040,Silver
M021942,CL0019,Gold
M021943,CL0019,Bronze
M021944,CL0010,Bronze
M021945,CL0020,Bronze
M021946,CL0033,Bronze
M021947,CL0014,Silver
M021948,CL0050,Silver
M021949,CL0037,Silver
M021950,CL0016,Gold
M021951,CL0032,Gold
M021952,CL0030,Silver
M021953,CL0028,Silver
M021954,CL0033,Bronze
M021955,CL0012,Silver
M021956,CL0016,Gold
M021957,CL0013,Gold
M021958,CL0015,Gold
M021959,CL0035,Silver
M021960,CL0050,Gold
M021961,CL0033,Bronze
M021962,CL0050,Silver
M021963,CL0033,Silver
M021964,CL0019,Silver
M021965,CL0043,Bronze
M021966,CL0010,Silver
M021967,CL0012,Bronze
M021968,CL0050,Gold
M021969,CL0033,Silver
M021970,CL0050,Silver
M021971,CL0013,Gold
M021972,CL0040,Gold
M021973,CL0016,Gold
M021974,CL0020,Silver
M021975,CL0045,Silver
M021976,CL0031,Silver
M021977,CL0037,Gold
M021978,CL0043,Silver
M021979,CL0043,Bronze
M021980,CL0001,Silver
M021981,CL0014,Silver
M021982,CL0047,Bronze
M021983,CL0033,Bronze
M021984,CL0032,Gold
M021985,CL0010,Gold
M021986,CL0003,Bronze
M021987,CL0050,Gold
M021988,CL0032,Gold
M021989,CL0040,Bronze
M021990,CL0016,Bronze
M021991,CL0016,Silver
M021992,CL0033,Gold
M021993,CL0043,Silver
M021994,CL0019,Gold
M021995,CL0020,Bronze
M021996,CL0033,Bronze
M021997,CL0007,Silver
M021998,CL0027,Silver
M021999,CL0033,Silver
M022000,CL0001,Gold
M022001,CL0033,Bronze
M022002,CL0010,Silver
M022003,CL0037,Gold
M022004,CL0042,Gold
M022005,CL0043,Silver
M022006,CL0037,Silver
M022007,CL0033,Bronze
M022008,CL0020,Bronze
M022009,CL0031,Bronze
M022010,CL0012,Silver
M022011,CL0037,Gold
M022012,CL0003,Bronze
M022013,CL0031,Gold
M022014,CL0032,Silver
M022015,CL0033,Bronze
M022016,CL0020,Bronze
M022017,CL0032,Silver
M022018,CL0033,Bronze
M022019,CL0048,Silver
M022020,CL0037,Bronze
M022021,CL0016,Gold
M022022,CL0043,Bronze
M022023,CL0010,Silver
M022024,CL0019,Silver
M022025,CL0012,Gold
M022026,CL0032,Silver
M022027,CL0033,Silver
M022028,CL0032,Gold
M022029,CL0042,Gold
M022030,CL0033,Gold
M022031,CL0016,Bronze
M022032,CL0032,Silver
M022033,CL0037,Silver
M022034,CL0032,Gold
M022035,CL0032,Silver
M022036,CL0032,Bronze
M022037,CL0033,Bronze
M022038,CL0020,Silver
M022039,CL0043,Silver
M022040,CL0016,Silver
M022041,CL0003,Gold
M022042,CL0038,Gold
M022043,CL0043,Silver
M022044,CL0033,Silver
M022045,CL0032,Gold
M022046,CL0050,Gold
M022047,CL0027,Silver
M022048,CL0031,Silver
M022049,CL0033,Bronze
M022050,CL0031,Silver
M022051,CL0033,Silver
M022052,CL0050,Gold
M022053,CL0016,Silver
M022054,CL0013,Silver
M022055,CL0031,Gold
M022056,CL0032,Silver
M022057,CL0037,Silver
M022058,CL0050,Silver
M022059,CL0037,Gold
M022060,CL0050,Gold
M022061,CL0016,Silver
M022062,CL0016,Bronze
M022063,CL0020,Silver
M022064,CL0040,Gold
M022065,CL0015,Bronze
M022066,CL0015,Silver
M022067,CL0031,Bronze
M022068,CL0020,Silver
M022069,CL0033,Bronze
M022070,CL0043,Silver
M022071,CL0013,Silver
M022072,CL0033,Silver
M022073,CL0012,Silver
M022074,CL0016,Bronze
M022075,CL0020,Silver
M022076,CL0033,Bronze
M022077,CL0033,Gold
M022078,CL0033,Bronze
M022079,CL0043,Gold
M022080,CL0015,Silver
M022081,CL0038,Bronze
M022082,CL0036,Gold
M022083,CL0011,Bronze
M022084,CL0020,Bronze
M022085,CL0003,Bronze
M022086,CL0012,Bronze
M022087,CL0019,Gold
M022088,CL0016,Silver
M022089,CL0045,Bronze
M022090,CL0043,Silver
M022091,CL0033,Silver
M022092,CL0037,Gold
M022093,CL0050,Silver
M022094,CL0031,Bronze
M022095,CL0032,Bronze
M022096,CL0033,Gold
M022097,CL0048,Gold
M022098,CL0041,Bronze
M022099,CL0010,Gold
M022100,CL0037,Bronze
M022101,CL0016,Silver
M022102,CL0016,Bronze
M022103,CL0033,Gold
M022104,CL0037,Silver
M022105,CL0014,Bronze
M022106,CL0020,Gold
M022107,CL0037,Silver
M022108,CL0013,Silver
M022109,CL0043,Gold
M022110,CL0032,Bronze
M022111,CL0033,Silver
M022112,CL0011,Bronze
M022113,CL0050,Gold
M022114,CL0045,Silver
M022115,CL0015,Silver
M022116,CL0036,Silver
M022117,CL0041,Gold
M022118,CL0013,Silver
M022119,CL0033,Bronze
M022120,CL0043,Silver
M022121,CL0032,Bronze
M022122,CL0048,Silver
M022123,CL0010,Silver
M022124,CL0048,Silver
M022125,CL0050,Silver
M022126,CL0014,Silver
M022127,CL0031,Bronze
M022128,CL0033,Silver
M022129,CL0043,Silver
M022130,CL0014,Silver
M022131,CL0020,Silver
M022132,CL0041,Bronze
M022133,CL0031,Silver
M022134,CL0033,Bronze
M022135,CL0033,Silver
M022136,CL0050,Silver
M022137,CL0013,Gold
M022138,CL0050,Silver
M022139,CL0033,Silver
M022140,CL0045,Bronze
M022141,CL0013,Silver
M022142,CL0033,Bronze
M022143,CL0043,Silver
M022144,CL0040,Bronze
M022145,CL0001,Bronze
M022146,CL0032,Silver
M022147,CL0013,Silver
M022148,CL0013,Silver
M022149,CL0037,Bronze
M022150,CL0050,Silver
M022151,CL0033,Silver
M022152,CL0012,Gold
M022153,CL0016,Bronze
M022154,CL0027,Silver
M022155,CL0013,Silver
M022156,CL0043,Gold
M022157,CL0015,Gold
M022158,CL0013,Silver
M022159,CL0037,Silver
M022160,CL0013,Silver
M022161,CL0031,Gold
M022162,CL0032,Silver
M022163,CL0011,Bronze
M022164,CL0033,Bronze
M022165,CL0032,Gold
M022166,CL0036,Silver
M022167,CL0016,Gold
M022168,CL0024,Gold
M022169,CL0036,Bronze
M022170,CL0005,Bronze
M022171,CL0013,Gold
M022172,CL0019,Silver
M022173,CL0012,Silver
M022174,CL0007,Silver
M022175,CL0050,Bronze
M022176,CL0032,Bronze
M022177,CL0032,Bronze
M022178,CL0016,Bronze
M022179,CL0001,Gold
M022180,CL0038,Gold
M022181,CL0037,Gold
M022182,CL0050,Bronze
M022183,CL0001,Silver
M022184,CL0013,Bronze
M022185,CL0037,Bronze
M022186,CL0020,Bronze
M022187,CL0010,Silver
M022188,CL0019,Silver
M022189,CL0012,Silver
M022190,CL0043,Gold
M022191,CL0043,Silver
M022192,CL0033,Bronze
M022193,CL0030,Gold
M022194,CL0040,Silver
M022195,CL0033,Bronze
M022196,CL0041,Silver
M022197,CL0032,Silver
M022198,CL0050,Gold
M022199,CL0019,Silver
M022200,CL0033,Bronze
M022201,CL0042,Silver
M022202,CL0043,Silver
M022203,CL0050,Silver
M022204,CL0030,Silver
M022205,CL0037,Bronze
M022206,CL0019,Bronze
M022207,CL0033,Gold
M022208,CL0015,Bronze
M022209,CL0031,Silver
M022210,CL0048,Gold
M022211,CL0042,Gold
M022212,CL0032,Gold
M022213,CL0013,Gold
M022214,CL0031,Silver
M022215,CL0013,Bronze
M022216,CL0010,Bronze
M022217,CL0045,Bronze
M022218,CL0032,Bronze
M022219,CL0012,Silver
M022220,CL0037,Silver
M022221,CL0011,Gold
M022222,CL0030,Silver
M022223,CL0016,Gold
M022224,CL0015,Gold
M022225,CL0032,Silver
M022226,CL0037,Bronze
M022227,CL0032,Silver
M022228,CL0043,Silver
M022229,CL0046,Gold
M022230,CL0042,Silver
M022231,CL0050,Gold
M022232,CL0050,Bronze
M022233,CL0043,Bronze
M022234,CL0019,Silver
M022235,CL0015,Gold
M022236,CL0037,Bronze
M022237,CL0043,Bronze
M022238,CL0043,Silver
M022239,CL0033,Silver
M022240,CL0043,Silver
M022241,CL0037,Bronze
M022242,CL0036,Silver
M022243,CL0010,Silver
M022244,CL0032,Bronze
M022245,CL0003,Silver
M022246,CL0012,Bronze
M022247,CL0032,Silver
M022248,CL0010,Gold
M022249,CL0046,Gold
M022250,CL0032,Gold
M022251,CL0037,Bronze
M022252,CL0013,Silver
M022253,CL0043,Silver
M022254,CL0032,Silver
M022255,CL0033,Bronze
M022256,CL0033,Gold
M022257,CL0032,Silver
M022258,CL0033,Gold
M022259,CL0038,Silver
M022260,CL0042,Gold
M022261,CL0020,Gold
M022262,CL0048,Silver
M022263,CL0024,Silver
M022264,CL0019,Gold
M022265,CL0020,Gold
M022266,CL0024,Gold
M022267,CL0020,Gold
M022268,CL0043,Silver
M022269,CL0033,Silver
M022270,CL0050,Bronze
M022271,CL0011,Silver
M022272,CL0033,Bronze
M022273,CL0012,Bronze
M022274,CL0032,Bronze
M022275,CL0028,Silver
M022276,CL0037,Bronze
M022277,CL0038,Gold
M022278,CL0016,Gold
M022279,CL0015,Silver
M022280,CL0031,Silver
M022281,CL0016,Gold
M022282,CL0037,Silver
M022283,CL0032,Silver
M022284,CL0043,Gold
M022285,CL0050,Silver
M022286,CL0027,Gold
M022287,CL0046,Bronze
M022288,CL0040,Gold
M022289,CL0013,Bronze
M022290,CL0043,Silver
M022291,CL0032,Bronze
M022292,CL0037,Silver
M022293,CL0037,Silver
M022294,CL0043,Silver
M022295,CL0040,Silver
M022296,CL0043,Gold
M022297,CL0020,Silver
M022298,CL0050,Bronze
M022299,CL0036,Bronze
M022300,CL0040,Gold
M022301,CL0043,Gold
M022302,CL0013,Silver
M022303,CL0020,Silver
M022304,CL0043,Silver
M022305,CL0048,Silver
M022306,CL0040,Gold
M022307,CL0032,Silver
M022308,CL0016,Silver
M022309,CL0032,Silver
M022310,CL0030,Silver
M022311,CL0043,Silver
M022312,CL0033,Silver
M022313,CL0030,Gold
M022314,CL0032,Bronze
M022315,CL0050,Bronze
M022316,CL0033,Gold
M022317,CL0016,Silver
M022318,CL0032,Silver
M022319,CL0032,Silver
M022320,CL0020,Silver
M022321,CL0037,Silver
M022322,CL0017,Silver
M022323,CL0032,Bronze
M022324,CL0032,Silver
M022325,CL0032,Silver
M022326,CL0033,Gold
M022327,CL0037,Silver
M022328,CL0013,Silver
M022329,CL0019,Gold
M022330,CL0040,Bronze
M022331,CL0045,Silver
M022332,CL0008,Silver
M022333,CL0010,Gold
M022334,CL0050,Bronze
M022335,CL0013,Silver
M022336,CL0050,Bronze
M022337,CL0043,Bronze
M022338,CL0013,Silver
M022339,CL0012,Bronze
M022340,CL0050,Silver
M022341,CL0016,Silver
M022342,CL0032,Silver
M022343,CL0016,Gold
M022344,CL0033,Silver
M022345,CL0043,Silver
M022346,CL0036,Gold
M022347,CL0010,Silver
M022348,CL0033,Silver
M022349,CL0036,Silver
M022350,CL0016,Gold
M022351,CL0040,Silver
M022352,CL0033,Bronze
M022353,CL0001,Silver
M022354,CL0050,Silver
M022355,CL0032,Silver
M022356,CL0016,Silver
M022357,CL0012,Silver
M022358,CL0027,Bronze
M022359,CL0020,Bronze
M022360,CL0019,Bronze
M022361,CL0041,Silver
M022362,CL0033,Silver
M022363,CL0013,Silver
M022364,CL0037,Gold
M022365,CL0037,Silver
M022366,CL0032,Silver
M022367,CL0050,Gold
M022368,CL0019,Silver
M022369,CL0010,Silver
M022370,CL0003,Gold
M022371,CL0020,Silver
M022372,CL0032,Gold
M022373,CL0011,Silver
M022374,CL0033,Gold
M022375,CL0045,Silver
M022376,CL0041,Bronze
M022377,CL0037,Gold
M022378,CL0036,Bronze
M022379,CL0037,Gold
M022380,CL0032,Gold
M022381,CL0031,Silver
M022382,CL0020,Gold
M022383,CL0012,Gold
M022384,CL0033,Silver
M022385,CL0032,Gold
M022386,CL0013,Silver
M022387,CL0017,Silver
M022388,CL0040,Silver
M022389,CL0016,Gold
M022390,CL0031,Silver
M022391,CL0014,Silver
M022392,CL0015,Silver
M022393,CL0040,Silver
M022394,CL0010,Silver
M022395,CL0019,Gold
M022396,CL0050,Silver
M022397,CL0032,Gold
M022398,CL0033,Silver
M022399,CL0033,Bronze
M022400,CL0015,Bronze
M022401,CL0026,Silver
M022402,CL0031,Silver
M022403,CL0016,Gold
M022404,CL0016,Gold
M022405,CL0033,Silver
M022406,CL0012,Gold
M022407,CL0013,Gold
M022408,CL0033,Bronze
M022409,CL0032,Silver
M022410,CL0033,Silver
M022411,CL0003,Bronze
M022412,CL0037,Bronze
M022413,CL0043,Silver
M022414,CL0032,Gold
M022415,CL0043,Gold
M022416,CL0031,Bronze
M022417,CL0011,Gold
M022418,CL0027,Bronze
M022419,CL0032,Gold
M022420,CL0043,Silver
M022421,CL0020,Bronze
M022422,CL0020,Gold
M022423,CL0043,Bronze
M022424,CL0016,Bronze
M022425,CL0033,Bronze
M022426,CL0020,Silver
M022427,CL0050,Bronze
M022428,CL0015,Gold
M022429,CL0037,Silver
M022430,CL0033,Gold
M022431,CL0050,Bronze
M022432,CL0050,Bronze
M022433,CL0041,Silver
M022434,CL0012,Gold
M022435,CL0032,Silver
M022436,CL0043,Silver
M022437,CL0033,Bronze
M022438,CL0043,Silver
M022439,CL0041,Silver
M022440,CL0020,Bronze
M022441,CL0015,Silver
M022442,CL0020,Gold
M022443,CL0037,Bronze
M022444,CL0032,Bronze
M022445,CL0008,Silver
M022446,CL0038,Silver
M022447,CL0008,Silver
M022448,CL0031,Bronze
M022449,CL0032,Silver
M022450,CL0032,Silver
M022451,CL0013,Gold
M022452,CL0038,Bronze
M022453,CL0043,Gold
M022454,CL0037,Bronze
M022455,CL0050,Gold
M022456,CL0016,Bronze
M022457,CL0014,Bronze
M022458,CL0010,Bronze
M022459,CL0037,Gold
M022460,CL0014,Silver
M022461,CL0050,Silver
M022462,CL0033,Gold
M022463,CL0042,Bronze
M022464,CL0032,Silver
M022465,CL0037,Bronze
M022466,CL0032,Silver
M022467,CL0032,Bronze
M022468,CL0040,Bronze
M022469,CL0016,Bronze
M022470,CL0043,Silver
M022471,CL0037,Bronze
M022472,CL0038,Bronze
M022473,CL0016,Silver
M022474,CL0012,Bronze
M022475,CL0010,Bronze
M022476,CL0033,Silver
M022477,CL0013,Gold
M022478,CL0050,Gold
M022479,CL0050,Gold
M022480,CL0003,Silver
M022481,CL0037,Bronze
M022482,CL0016,Silver
M022483,CL0020,Gold
M022484,CL0016,Bronze
M022485,CL0043,Gold
M022486,CL0043,Gold
M022487,CL0008,Silver
M022488,CL0019,Silver
M022489,CL0032,Silver
M022490,CL0032,Gold
M022491,CL0012,Bronze
M022492,CL0043,Bronze
M022493,CL0050,Silver
M022494,CL0031,Silver
M022495,CL0043,Bronze
M022496,CL0037,Silver
M022497,CL0033,Silver
M022498,CL0043,Bronze
M022499,CL0032,Silver
M022500,CL0033,Silver
M022501,CL0019,Bronze
M022502,CL0037,Bronze
M022503,CL0014,Bronze
M022504,CL0016,Bronze
M022505,CL0032,Bronze
M022506,CL0030,Silver
M022507,CL0016,Gold
M022508,CL0015,Silver
M022509,CL0043,Gold
M022510,CL0033,Silver
M022511,CL0027,Silver
M022512,CL0043,Silver
M022513,CL0043,Gold
M022514,CL0012,Silver
M022515,CL0033,Silver
M022516,CL0020,Silver
M022517,CL0032,Gold
M022518,CL0037,Gold
M022519,CL0001,Bronze
M022520,CL0032,Bronze
M022521,CL0019,Gold
M022522,CL0032,Silver
M022523,CL0012,Bronze
M022524,CL0042,Bronze
M022525,CL0032,Gold
M022526,CL0016,Gold
M022527,CL0040,Bronze
M022528,CL0005,Bronze
M022529,CL0033,Bronze
M022530,CL0032,Gold
M022531,CL0007,Gold
M022532,CL0016,Silver
M022533,CL0011,Silver
M022534,CL0037,Silver
M022535,CL0037,Silver
M022536,CL0012,Gold
M022537,CL0012,Silver
M022538,CL0043,Silver
M022539,CL0016,Gold
M022540,CL0020,Bronze
M022541,CL0037,Gold
M022542,CL0010,Gold
M022543,CL0050,Bronze
M022544,CL0002,Silver
M022545,CL0043,Silver
M022546,CL0025,Gold
M022547,CL0013,Silver
M022548,CL0027,Silver
M022549,CL0050,Silver
M022550,CL0032,Silver
M022551,CL0010,Bronze
M022552,CL0050,Bronze
M022553,CL0013,Bronze
M022554,CL0010,Gold
M022555,CL0008,Gold
M022556,CL0043,Bronze
M022557,CL0013,Bronze
M022558,CL0015,Silver
M022559,CL0050,Silver
M022560,CL0033,Bronze
M022561,CL0019,Bronze
M022562,CL0033,Silver
M022563,CL0016,Silver
M022564,CL0032,Silver
M022565,CL0020,Silver
M022566,CL0033,Silver
M022567,CL0040,Silver
M022568,CL0021,Bronze
M022569,CL0013,Bronze
M022570,CL0024,Silver
M022571,CL0040,Silver
M022572,CL0040,Bronze
M022573,CL0040,Silver
M022574,CL0050,Silver
M022575,CL0043,Gold
M022576,CL0050,Gold
M022577,CL0033,Silver
M022578,CL0016,Silver
M022579,CL0033,Silver
M022580,CL0016,Gold
M022581,CL0012,Silver
M022582,CL0019,Bronze
M022583,CL0025,Silver
M022584,CL0037,Bronze
M022585,CL0025,Bronze
M022586,CL0001,Silver
M022587,CL0046,Silver
M022588,CL0033,Silver
M022589,CL0016,Silver
M022590,CL0016,Silver
M022591,CL0013,Gold
M022592,CL0045,Bronze
M022593,CL0016,Bronze
M022594,CL0050,Gold
M022595,CL0016,Silver
M022596,CL0041,Bronze
M022597,CL0001,Gold
M022598,CL0032,Silver
M022599,CL0026,Gold
